state,year,rate_value
Missouri,2003,3811
Missouri,2003,4051
Missouri,2003,3872
Missouri,2003,2777
Missouri,2003,2287
Missouri,2004,25
Missouri,2004,59
Missouri,2004,49
Missouri,2004,51
Missouri,2004,75
Missouri,2004,146
Missouri,2004,198
Missouri,2004,331
Missouri,2004,534
Missouri,2004,1148
Missouri,2004,1692
Missouri,2004,2332
Missouri,2004,2911
Missouri,2004,3537
Missouri,2004,3891
Missouri,2004,3993
Missouri,2004,3822
Missouri,2004,2798
Missouri,2004,2268
Missouri,2005,27
Missouri,2005,77
Missouri,2005,51
Missouri,2005,54
Missouri,2005,85
Missouri,2005,157
Missouri,2005,232
Missouri,2005,318
Missouri,2005,549
Missouri,2005,1098
Missouri,2005,1776
Missouri,2005,2501
Missouri,2005,3185
Missouri,2005,3825
Missouri,2005,4084
Missouri,2005,4174
Missouri,2005,3915
Missouri,2005,2968
Missouri,2005,2505
Missouri,2006,18
Missouri,2006,57
Missouri,2006,37
Missouri,2006,60
Missouri,2006,79
Missouri,2006,154
Missouri,2006,242
Missouri,2006,317
Missouri,2006,531
Missouri,2006,1058
Missouri,2006,1746
Missouri,2006,2532
Missouri,2006,3422
Missouri,2006,3785
Missouri,2006,4236
Missouri,2006,4119
Missouri,2006,3968
Missouri,2006,3067
Missouri,2006,2481
Missouri,2007,16
Missouri,2007,65
Missouri,2007,39
Missouri,2007,34
Missouri,2007,75
Missouri,2007,166
Missouri,2007,253
Missouri,2007,320
Missouri,2007,558
Missouri,2007,1036
Missouri,2007,1856
Missouri,2007,2677
Missouri,2007,3427
Missouri,2007,3967
Missouri,2007,4385
Missouri,2007,4177
Missouri,2007,3775
Missouri,2007,2986
Missouri,2007,2528
Missouri,2008,24
Missouri,2008,67
Missouri,2008,52
Missouri,2008,32
Missouri,2008,80
Missouri,2008,145
Missouri,2008,223
Missouri,2008,333
Missouri,2008,544
Missouri,2008,952
Missouri,2008,1910
Missouri,2008,2809
Missouri,2008,3522
Missouri,2008,4143
Missouri,2008,4491
Missouri,2008,4117
Missouri,2008,3625
Missouri,2008,2907
Missouri,2008,2377
Missouri,2009,21
Missouri,2009,77
Missouri,2009,44
Missouri,2009,49
Missouri,2009,76
Missouri,2009,153
Missouri,2009,261
Missouri,2009,378
Missouri,2009,549
Missouri,2009,946
Missouri,2009,1862
Missouri,2009,2900
Missouri,2009,3587
Missouri,2009,4424
Missouri,2009,4709
Missouri,2009,4126
Missouri,2009,3695
Missouri,2009,2950
Missouri,2009,2665
Missouri,2010,18
Missouri,2010,65
Missouri,2010,62
Missouri,2010,56
Missouri,2010,83
Missouri,2010,143
Missouri,2010,259
Missouri,2010,340
Missouri,2010,554
Missouri,2010,933
Missouri,2010,1735
Missouri,2010,2819
Missouri,2010,3675
Missouri,2010,4364
Missouri,2010,4648
Missouri,2010,4142
Missouri,2010,3612
Missouri,2010,2735
Missouri,2010,2511
Missouri,2011,21
Missouri,2011,77
Missouri,2011,50
Missouri,2011,64
Missouri,2011,74
Missouri,2011,122
Missouri,2011,216
Missouri,2011,378
Missouri,2011,516
Missouri,2011,942
Missouri,2011,1724
Missouri,2011,2946
Missouri,2011,3784
Missouri,2011,4557
Missouri,2011,4797
Missouri,2011,4398
Missouri,2011,3735
Missouri,2011,2761
Missouri,2011,2710
Missouri,2012,22
Missouri,2012,72
Missouri,2012,49
Missouri,2012,48
Missouri,2012,81
Missouri,2012,139
Missouri,2012,263
Missouri,2012,371
Missouri,2012,533
Missouri,2012,937
Missouri,2012,1694
Missouri,2012,2867
Missouri,2012,3876
Missouri,2012,4511
Missouri,2012,4973
Missouri,2012,4474
Missouri,2012,3642
Missouri,2012,2868
Missouri,2012,2664
Missouri,2013,34
Missouri,2013,59
Missouri,2013,36
Missouri,2013,57
Missouri,2013,90
Missouri,2013,146
Missouri,2013,217
Missouri,2013,345
Missouri,2013,543
Missouri,2013,886
Missouri,2013,1591
Missouri,2013,2881
Missouri,2013,3943
Missouri,2013,4518
Missouri,2013,5113
Missouri,2013,4467
Missouri,2013,3622
Missouri,2013,2740
Missouri,2013,2437
Missouri,2014,24
Missouri,2014,74
Missouri,2014,54
Missouri,2014,49
Missouri,2014,71
Missouri,2014,151
Missouri,2014,257
Missouri,2014,389
Missouri,2014,548
Missouri,2014,894
Missouri,2014,1557
Missouri,2014,2852
Missouri,2014,3985
Missouri,2014,4671
Missouri,2014,5302
Missouri,2014,4639
Missouri,2014,3772
Missouri,2014,2758
Missouri,2014,2642
Missouri,2015,26
Missouri,2015,78
Missouri,2015,62
Missouri,2015,55
Missouri,2015,98
Missouri,2015,139
Missouri,2015,271
Missouri,2015,387
Missouri,2015,557
Missouri,2015,941
Missouri,2015,1571
Missouri,2015,2804
Missouri,2015,4124
Missouri,2015,4730
Missouri,2015,5366
Missouri,2015,4824
Missouri,2015,3791
Missouri,2015,2828
Missouri,2015,2536
Missouri,2016,20
Missouri,2016,90
Missouri,2016,51
Missouri,2016,62
Missouri,2016,87
Missouri,2016,138
Missouri,2016,250
Missouri,2016,417
Missouri,2016,601
Missouri,2016,925
Missouri,2016,1518
Missouri,2016,2614
Missouri,2016,4044
Missouri,2016,4736
Missouri,2016,5774
Missouri,2016,4755
Missouri,2016,3851
Missouri,2016,2847
Missouri,2016,2541
Missouri,2017,59
Missouri,2017,46
Missouri,2017,53
Missouri,2017,78
Missouri,2017,142
Missouri,2017,256
Missouri,2017,386
Missouri,2017,616
Missouri,2017,885
Missouri,2017,1493
Missouri,2017,2617
Missouri,2017,4170
Missouri,2017,5306
Missouri,2017,5871
Missouri,2017,5313
Missouri,2017,4177
Missouri,2017,2924
Missouri,2017,2708
Missouri,2018,21
Missouri,2018,61
Missouri,2018,40
Missouri,2018,57
Missouri,2018,90
Missouri,2018,134
Missouri,2018,236
Missouri,2018,409
Missouri,2018,592
Missouri,2018,893
Missouri,2018,1494
Missouri,2018,2440
Missouri,2018,4077
Missouri,2018,5307
Missouri,2018,5948
Missouri,2018,5424
Missouri,2018,4353
Missouri,2018,2847
Missouri,2018,2616
Missouri,2019,19
Missouri,2019,61
Missouri,2019,46
Missouri,2019,49
Missouri,2019,91
Missouri,2019,143
Missouri,2019,251
Missouri,2019,440
Missouri,2019,618
Missouri,2019,947
Missouri,2019,1508
Missouri,2019,2470
Missouri,2019,4015
Missouri,2019,5412
Missouri,2019,6157
Missouri,2019,5546
Missouri,2019,4438
Missouri,2019,2880
Missouri,2019,2732
Missouri,2020,16
Missouri,2020,47
Missouri,2020,48
Missouri,2020,46
Missouri,2020,92
Missouri,2020,146
Missouri,2020,218
Missouri,2020,364
Missouri,2020,589
Missouri,2020,923
Missouri,2020,1348
Missouri,2020,2172
Missouri,2020,3678
Missouri,2020,5078
Missouri,2020,5924
Missouri,2020,5489
Missouri,2020,4213
Missouri,2020,2786
Missouri,2020,2409
Missouri,2021,23
Missouri,2021,55
Missouri,2021,44
Missouri,2021,50
Missouri,2021,90
Missouri,2021,162
Missouri,2021,243
Missouri,2021,403
Missouri,2021,622
Missouri,2021,1024
Missouri,2021,1475
Missouri,2021,2223
Missouri,2021,3724
Missouri,2021,5393
Missouri,2021,6493
Missouri,2021,6171
Missouri,2021,4526
Missouri,2021,3051
Missouri,2021,2537
Missouri,2022,27
Missouri,2022,64
Missouri,2022,39
Missouri,2022,58
Missouri,2022,118
Missouri,2022,156
Missouri,2022,239
Missouri,2022,414
Missouri,2022,564
Missouri,2022,1047
Missouri,2022,1482
Missouri,2022,2298
Missouri,2022,3594
Missouri,2022,5390
Missouri,2022,6529
Missouri,2022,5867
Missouri,2022,4739
Missouri,2022,3083
Missouri,2022,2637
Montana,1999,18
Montana,1999,25
Montana,1999,37
Montana,1999,48
Montana,1999,103
Montana,1999,158
Montana,1999,220
Montana,1999,361
Montana,1999,435
Montana,1999,511
Montana,1999,631
Montana,1999,725
Montana,1999,635
Montana,1999,436
Montana,1999,372
Montana,2000,28
Montana,2000,32
Montana,2000,23
Montana,2000,65
Montana,2000,91
Montana,2000,161
Montana,2000,247
Montana,2000,375
Montana,2000,440
Montana,2000,527
Montana,2000,679
Montana,2000,708
Montana,2000,641
Montana,2000,499
Montana,2000,405
Montana,2001,16
Montana,2001,25
Montana,2001,34
Montana,2001,52
Montana,2001,86
Montana,2001,169
Montana,2001,260
Montana,2001,414
Montana,2001,456
Montana,2001,570
Montana,2001,648
Montana,2001,733
Montana,2001,685
Montana,2001,551
Montana,2001,461
Montana,2002,16
Montana,2002,28
Montana,2002,27
Montana,2002,47
Montana,2002,86
Montana,2002,171
Montana,2002,256
Montana,2002,373
Montana,2002,490
Montana,2002,575
Montana,2002,669
Montana,2002,770
Montana,2002,702
Montana,2002,520
Montana,2002,415
Montana,2003,20
Montana,2003,23
Montana,2003,34
Montana,2003,53
Montana,2003,95
Montana,2003,183
Montana,2003,254
Montana,2003,395
Montana,2003,518
Montana,2003,601
Montana,2003,697
Montana,2003,693
Montana,2003,667
Montana,2003,501
Montana,2003,413
Montana,2004,19
Montana,2004,20
Montana,2004,36
Montana,2004,44
Montana,2004,54
Montana,2004,140
Montana,2004,285
Montana,2004,401
Montana,2004,546
Montana,2004,612
Montana,2004,717
Montana,2004,683
Montana,2004,716
Montana,2004,469
Montana,2004,361
Montana,2005,20
Montana,2005,41
Montana,2005,39
Montana,2005,72
Montana,2005,142
Montana,2005,308
Montana,2005,493
Montana,2005,548
Montana,2005,663
Montana,2005,742
Montana,2005,711
Montana,2005,677
Montana,2005,509
Montana,2005,411
Montana,2006,18
Montana,2006,29
Montana,2006,37
Montana,2006,36
Montana,2006,82
Montana,2006,161
Montana,2006,304
Montana,2006,410
Montana,2006,591
Montana,2006,639
Montana,2006,791
Montana,2006,712
Montana,2006,705
Montana,2006,492
Montana,2006,418
Montana,2007,21
Montana,2007,32
Montana,2007,45
Montana,2007,69
Montana,2007,136
Montana,2007,272
Montana,2007,448
Montana,2007,606
Montana,2007,742
Montana,2007,831
Montana,2007,742
Montana,2007,611
Montana,2007,526
Montana,2007,486
Montana,2008,23
Montana,2008,43
Montana,2008,65
Montana,2008,72
Montana,2008,142
Montana,2008,260
Montana,2008,471
Montana,2008,626
Montana,2008,731
Montana,2008,816
Montana,2008,706
Montana,2008,595
Montana,2008,540
Montana,2008,468
Montana,2009,16
Montana,2009,26
Montana,2009,49
Montana,2009,46
Montana,2009,84
Montana,2009,137
Montana,2009,291
Montana,2009,524
Montana,2009,675
Montana,2009,799
Montana,2009,885
Montana,2009,721
Montana,2009,641
Montana,2009,495
Montana,2009,457
Montana,2010,17
Montana,2010,37
Montana,2010,47
Montana,2010,52
Montana,2010,107
Montana,2010,144
Montana,2010,272
Montana,2010,472
Montana,2010,632
Montana,2010,770
Montana,2010,870
Montana,2010,838
Montana,2010,577
Montana,2010,525
Montana,2010,482
Montana,2011,20
Montana,2011,27
Montana,2011,45
Montana,2011,70
Montana,2011,87
Montana,2011,139
Montana,2011,235
Montana,2011,441
Montana,2011,670
Montana,2011,878
Montana,2011,889
Montana,2011,789
Montana,2011,677
Montana,2011,524
Montana,2011,497
Montana,2012,39
Montana,2012,54
Montana,2012,72
Montana,2012,81
Montana,2012,134
Montana,2012,212
Montana,2012,445
Montana,2012,606
Montana,2012,845
Montana,2012,887
Montana,2012,799
Montana,2012,611
Montana,2012,539
Montana,2012,453
Montana,2013,30
Montana,2013,37
Montana,2013,67
Montana,2013,92
Montana,2013,113
Montana,2013,225
Montana,2013,461
Montana,2013,626
Montana,2013,830
Montana,2013,992
Montana,2013,884
Montana,2013,652
Montana,2013,495
Montana,2013,443
Montana,2014,16
Montana,2014,28
Montana,2014,54
Montana,2014,74
Montana,2014,91
Montana,2014,152
Montana,2014,229
Montana,2014,422
Montana,2014,645
Montana,2014,908
Montana,2014,961
Montana,2014,835
Montana,2014,657
Montana,2014,436
Montana,2014,477
Montana,2015,29
Montana,2015,46
Montana,2015,77
Montana,2015,85
Montana,2015,154
Montana,2015,202
Montana,2015,423
Montana,2015,739
Montana,2015,837
Montana,2015,1103
Montana,2015,1024
Montana,2015,742
Montana,2015,494
Montana,2015,475
Montana,2016,25
Montana,2016,48
Montana,2016,70
Montana,2016,92
Montana,2016,147
Montana,2016,222
Montana,2016,414
Montana,2016,703
Montana,2016,939
Montana,2016,1159
Montana,2016,1019
Montana,2016,719
Montana,2016,519
Montana,2016,499
Montana,2017,16
Montana,2017,17
Montana,2017,21
Montana,2017,25
Montana,2017,61
Montana,2017,77
Montana,2017,116
Montana,2017,140
Montana,2017,237
Montana,2017,436
Montana,2017,692
Montana,2017,869
Montana,2017,1196
Montana,2017,1091
Montana,2017,761
Montana,2017,539
Montana,2017,536
Montana,2018,16
Montana,2018,17
Montana,2018,31
Montana,2018,42
Montana,2018,65
Montana,2018,94
Montana,2018,179
Montana,2018,190
Montana,2018,378
Montana,2018,653
Montana,2018,965
Montana,2018,1244
Montana,2018,1059
Montana,2018,900
Montana,2018,522
Montana,2018,465
Montana,2019,16
Montana,2019,20
Montana,2019,43
Montana,2019,79
Montana,2019,122
Montana,2019,152
Montana,2019,247
Montana,2019,345
Montana,2019,660
Montana,2019,957
Montana,2019,1216
Montana,2019,1084
Montana,2019,906
Montana,2019,542
Montana,2019,449
Montana,2020,18
Montana,2020,44
Montana,2020,70
Montana,2020,114
Montana,2020,152
Montana,2020,245
Montana,2020,321
Montana,2020,585
Montana,2020,868
Montana,2020,1177
Montana,2020,1109
Montana,2020,782
Montana,2020,516
Montana,2020,447
Montana,2021,26
Montana,2021,44
Montana,2021,82
Montana,2021,122
Montana,2021,164
Montana,2021,225
Montana,2021,385
Montana,2021,602
Montana,2021,968
Montana,2021,1165
Montana,2021,1265
Montana,2021,885
Montana,2021,585
Montana,2021,475
Montana,2022,24
Montana,2022,23
Montana,2022,47
Montana,2022,87
Montana,2022,122
Montana,2022,164
Montana,2022,234
Montana,2022,377
Montana,2022,511
Montana,2022,847
Montana,2022,1194
Montana,2022,1162
Montana,2022,934
Montana,2022,563
Montana,2022,438
Nebraska,1999,25
Nebraska,1999,36
Nebraska,1999,45
Nebraska,1999,62
Nebraska,1999,109
Nebraska,1999,181
Nebraska,1999,265
Nebraska,1999,422
Nebraska,1999,534
Nebraska,1999,700
Nebraska,1999,864
Nebraska,1999,1241
Nebraska,1999,1315
Nebraska,1999,1189
Nebraska,1999,916
Nebraska,1999,840
Nebraska,2000,35
Nebraska,2000,39
Nebraska,2000,58
Nebraska,2000,99
Nebraska,2000,157
Nebraska,2000,311
Nebraska,2000,418
Nebraska,2000,656
Nebraska,2000,720
Nebraska,2000,862
Nebraska,2000,1161
Nebraska,2000,1345
Nebraska,2000,1254
Nebraska,2000,875
Nebraska,2000,845
Nebraska,2001,20
Nebraska,2001,16
Nebraska,2001,34
Nebraska,2001,56
Nebraska,2001,52
Nebraska,2001,94
Nebraska,2001,166
Nebraska,2001,287
Nebraska,2001,484
Nebraska,2001,652
Nebraska,2001,689
Nebraska,2001,880
Nebraska,2001,1106
Nebraska,2001,1324
Nebraska,2001,1227
Nebraska,2001,930
Nebraska,2001,914
Nebraska,2002,16
Nebraska,2002,16
Nebraska,2002,29
Nebraska,2002,51
Nebraska,2002,67
Nebraska,2002,99
Nebraska,2002,177
Nebraska,2002,312
Nebraska,2002,471
Nebraska,2002,668
Nebraska,2002,790
Nebraska,2002,849
Nebraska,2002,1145
Nebraska,2002,1308
Nebraska,2002,1261
Nebraska,2002,942
Nebraska,2002,876
Nebraska,2003,24
Nebraska,2003,27
Nebraska,2003,27
Nebraska,2003,57
Nebraska,2003,62
Nebraska,2003,108
Nebraska,2003,156
Nebraska,2003,310
Nebraska,2003,459
Nebraska,2003,685
Nebraska,2003,829
Nebraska,2003,891
Nebraska,2003,1112
Nebraska,2003,1170
Nebraska,2003,1229
Nebraska,2003,927
Nebraska,2003,827
Nebraska,2004,27
Nebraska,2004,17
Nebraska,2004,33
Nebraska,2004,62
Nebraska,2004,69
Nebraska,2004,92
Nebraska,2004,155
Nebraska,2004,291
Nebraska,2004,482
Nebraska,2004,677
Nebraska,2004,873
Nebraska,2004,911
Nebraska,2004,1134
Nebraska,2004,1265
Nebraska,2004,1185
Nebraska,2004,948
Nebraska,2004,866
Nebraska,2005,23
Nebraska,2005,17
Nebraska,2005,32
Nebraska,2005,51
Nebraska,2005,67
Nebraska,2005,122
Nebraska,2005,141
Nebraska,2005,324
Nebraska,2005,521
Nebraska,2005,680
Nebraska,2005,914
Nebraska,2005,1000
Nebraska,2005,1096
Nebraska,2005,1190
Nebraska,2005,1254
Nebraska,2005,1001
Nebraska,2005,869
Nebraska,2006,20
Nebraska,2006,32
Nebraska,2006,49
Nebraska,2006,76
Nebraska,2006,83
Nebraska,2006,172
Nebraska,2006,280
Nebraska,2006,497
Nebraska,2006,734
Nebraska,2006,968
Nebraska,2006,1023
Nebraska,2006,1193
Nebraska,2006,1190
Nebraska,2006,1238
Nebraska,2006,986
Nebraska,2006,901
Nebraska,2007,22
Nebraska,2007,28
Nebraska,2007,49
Nebraska,2007,72
Nebraska,2007,115
Nebraska,2007,184
Nebraska,2007,288
Nebraska,2007,489
Nebraska,2007,747
Nebraska,2007,1018
Nebraska,2007,1153
Nebraska,2007,1191
Nebraska,2007,1246
Nebraska,2007,1250
Nebraska,2007,999
Nebraska,2007,908
Nebraska,2008,23
Nebraska,2008,17
Nebraska,2008,33
Nebraska,2008,47
Nebraska,2008,79
Nebraska,2008,88
Nebraska,2008,165
Nebraska,2008,280
Nebraska,2008,544
Nebraska,2008,824
Nebraska,2008,1018
Nebraska,2008,1113
Nebraska,2008,1233
Nebraska,2008,1148
Nebraska,2008,1255
Nebraska,2008,949
Nebraska,2008,934
Nebraska,2009,25
Nebraska,2009,17
Nebraska,2009,28
Nebraska,2009,49
Nebraska,2009,88
Nebraska,2009,111
Nebraska,2009,173
Nebraska,2009,274
Nebraska,2009,544
Nebraska,2009,784
Nebraska,2009,994
Nebraska,2009,1127
Nebraska,2009,1222
Nebraska,2009,1079
Nebraska,2009,1095
Nebraska,2009,942
Nebraska,2009,828
Nebraska,2010,30
Nebraska,2010,27
Nebraska,2010,18
Nebraska,2010,24
Nebraska,2010,47
Nebraska,2010,84
Nebraska,2010,117
Nebraska,2010,147
Nebraska,2010,246
Nebraska,2010,474
Nebraska,2010,806
Nebraska,2010,997
Nebraska,2010,1218
Nebraska,2010,1269
Nebraska,2010,1224
Nebraska,2010,1108
Nebraska,2010,951
Nebraska,2010,889
Nebraska,2011,24
Nebraska,2011,16
Nebraska,2011,19
Nebraska,2011,44
Nebraska,2011,54
Nebraska,2011,75
Nebraska,2011,117
Nebraska,2011,147
Nebraska,2011,261
Nebraska,2011,444
Nebraska,2011,784
Nebraska,2011,1003
Nebraska,2011,1277
Nebraska,2011,1277
Nebraska,2011,1205
Nebraska,2011,1158
Nebraska,2011,911
Nebraska,2011,889
Nebraska,2012,24
Nebraska,2012,18
Nebraska,2012,20
Nebraska,2012,44
Nebraska,2012,41
Nebraska,2012,68
Nebraska,2012,120
Nebraska,2012,165
Nebraska,2012,263
Nebraska,2012,455
Nebraska,2012,786
Nebraska,2012,1039
Nebraska,2012,1299
Nebraska,2012,1316
Nebraska,2012,1108
Nebraska,2012,1047
Nebraska,2012,913
Nebraska,2012,882
Nebraska,2013,30
Nebraska,2013,22
Nebraska,2013,17
Nebraska,2013,26
Nebraska,2013,49
Nebraska,2013,93
Nebraska,2013,144
Nebraska,2013,166
Nebraska,2013,287
Nebraska,2013,437
Nebraska,2013,812
Nebraska,2013,1080
Nebraska,2013,1294
Nebraska,2013,1415
Nebraska,2013,1188
Nebraska,2013,1069
Nebraska,2013,868
Nebraska,2013,858
Nebraska,2014,23
Nebraska,2014,19
Nebraska,2014,27
Nebraska,2014,65
Nebraska,2014,89
Nebraska,2014,152
Nebraska,2014,163
Nebraska,2014,256
Nebraska,2014,413
Nebraska,2014,772
Nebraska,2014,1076
Nebraska,2014,1384
Nebraska,2014,1491
Nebraska,2014,1203
Nebraska,2014,1077
Nebraska,2014,860
Nebraska,2014,851
Nebraska,2015,17
Nebraska,2015,23
Nebraska,2015,16
Nebraska,2015,26
Nebraska,2015,50
Nebraska,2015,78
Nebraska,2015,160
Nebraska,2015,196
Nebraska,2015,296
Nebraska,2015,418
Nebraska,2015,770
Nebraska,2015,1080
Nebraska,2015,1395
Nebraska,2015,1577
Nebraska,2015,1336
Nebraska,2015,1114
Nebraska,2015,898
Nebraska,2015,897
Nebraska,2016,31
Nebraska,2016,23
Nebraska,2016,17
Nebraska,2016,30
Nebraska,2016,51
Nebraska,2016,86
Nebraska,2016,171
Nebraska,2016,202
Nebraska,2016,296
Nebraska,2016,405
Nebraska,2016,751
Nebraska,2016,1162
Nebraska,2016,1539
Nebraska,2016,1632
Nebraska,2016,1369
Nebraska,2016,1098
Nebraska,2016,877
Nebraska,2016,905
Nebraska,2017,26
Nebraska,2017,17
Nebraska,2017,25
Nebraska,2017,34
Nebraska,2017,55
Nebraska,2017,90
Nebraska,2017,159
Nebraska,2017,214
Nebraska,2017,324
